TC-120-20,TC-120-20,code128,Alfa Romeo,48,unidad,unidad,unidad,643,860.12,2,No Tax,exclusive,05122017_1426441.jpeg,66,Sportage| Besta| Mazda 323| 626| B2200| E2200| Suzuki Vitara| Grand Vitara| B2200| E2200 - Inyector 24mm - Camara de agua Frontal,2.0 8v TD (RF)-2.2 8v D (R2),10,25,0,21,30,,ILLINOIS
TC-796-15,8.0018E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,472,473.48,2,No Tax,exclusive,24062015_1531241.jpeg,82,1.6 16v - Motor F16D3 - Descarga doble - Aveo,NULL,10,25,0,21,30,,ILLINOIS
TC-525-15,8.00153E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,551,552.40,2,No Tax,exclusive,24062015_1545341.jpeg,82,1.4 - 1.6 8v - Chevette - 85 / 98,NULL,10,25,0,21,30,,ILLINOIS
TC-612-15,7.89859E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,551,552.40,2,No Tax,exclusive,24062015_1424381.jpeg,82,2.0 - 2.2 8v - Nafta - Monza| Astra| Vectra| Zafira,NULL,10,25,0,21,30,,ILLINOIS
TC-552-15,7.89859E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,590,591.86,2,No Tax,exclusive,24062015_1550171.jpeg,82,1.8 16v - Nafta - Corsa 2| Meriva| Palio,NULL,10,25,0,21,30,,ILLINOIS
TC-705-15,7.89859E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,611,612.90,2,No Tax,exclusive,24062015_1447391.jpeg,82,1.0 8v - Nafta - Fun| Celta,NULL,10,25,0,21,30,,ILLINOIS
JD - 1M,7.79396E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,619,613.42,0,No Tax,exclusive,28052015_1306431.jpeg,82,1.7 8v Diesel - Motor 4EE1 - Corsa| Corsa Combo - c/ tapa,NULL,16,25,0,21,30,,TARANTO
JD - 2M,7.79396E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,619,613.42,0,No Tax,exclusive,28052015_1319431.jpeg,82,1.7 8v Diesel - Motor 4EE1 - Corsa| Corsa Combo - c/ tapa 2M,NULL,16,25,0,21,30,,TARANTO
JD - 0M,7.79396E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,619,613.42,0,No Tax,exclusive,28052015_1323071.jpeg,82,1.7 8v Diesel - Motor 4EE1 - Corsa| Corsa Combo - c/ tapa 0M,NULL,16,25,0,21,30,,TARANTO
TC-896-15,7.79396E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,630,631.31,1,No Tax,exclusive,24062015_1547331.jpeg,82,1.0 16v - Motor MPFI - Corsa 1998/...,NULL,10,25,0,21,30,,ILLINOIS
TC-512-20 1M,8.00151E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,755,890.70,1,No Tax,exclusive,27022019_1021561.jpeg,82,Corsa| Corsa Combo - (Esp. 1.50),1.7 D (4EE1)-1.7 TD (4EE1T),10,25,0,21,30,,ILLINOIS
TC-512-20 3M,8.00151E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,755,890.70,1,No Tax,exclusive,27022019_1022461.jpeg,82,Corsa| Corsa Combo - (Esp. 1.70),1.7 D (4EE1)-1.7 TD (4EE1T),10,25,0,21,30,,ILLINOIS
TC-512-20 4M,8.00156E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,755,890.70,1,No Tax,exclusive,27022019_1023061.jpeg,82,Corsa| Corsa Combo - (Esp. 1.80),1.7 D (4EE1)-1.7 TD (4EE1T),10,25,0,21,30,,ILLINOIS
TC-512-20 2M,8.00151E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,755,890.70,2,No Tax,exclusive,27022019_1022241.jpeg,82,Corsa| Corsa Combo - (Esp. 1.60),1.7 D (4EE1)-1.7 TD (4EE1T),10,25,0,21,30,,ILLINOIS
JD-168-15,8.01217E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,761,762.83,1,No Tax,exclusive,28042015_1244081.jpeg,82,1.4 8v Nafta - Corsa - Modelo Viejo,NULL,10,25,0,21,30,,ILLINOIS
JD-374-15,8.01237E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,766,768.09,1,No Tax,exclusive,28042015_1239541.jpeg,82,1.5 - 1.6 8v - Corsa| Astra| Vectra - Daewo,NULL,10,25,0,21,30,,ILLINOIS
JD-333-15,8.01233E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,801,944.98,4,No Tax,exclusive,23042019_0755561.jpeg,82,Corsa,1.6 8v (C16SE),25,0,0,21,30,,ILLINOIS
JD-274-ST Chevrolet 1.7 8v 4EE1 D y TD,8.01227E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,879,881.21,2,No Tax,exclusive,28052015_1301151.jpeg,82,Corsa| Corsa Combo,NULL,10,25,0,21,30,,ILLINOIS
JD-335-15,8.01234E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,902,904.89,1,No Tax,exclusive,28042015_1242261.jpeg,82,1.4 - 1.6 8v - Chevette,NULL,10,25,0,21,30,,ILLINOIS
JD-319-15,7.89859E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,978,981.16,5,No Tax,exclusive,28042015_1224451.jpeg,82,1.8 8v - Nafta - Corsa 2| Meriva| Palio| Stylo,NULL,10,25,0,21,30,,ILLINOIS
JD-380-15,7.89859E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,1.015,1018.00,1,No Tax,exclusive,07072015_1445261.jpeg,82,1.8 - 2.0 8v - Nafta - Astra| Vectra| Kadett| Monza,NULL,10,25,0,21,30,,ILLINOIS
JD-540-15,7.89859E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,1.015,1018.00,2,No Tax,exclusive,28042015_1232161.jpeg,82,1.4 8v Nafta - Corsa classic| Agile| Celta| fun - L/N,NULL,10,25,0,21,30,,ILLINOIS
JR-374-15,8.00437E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,1.056,1661.34,1,No Tax,exclusive,15062018_1333381.jpeg,82,Daewo| Corsa - Modelo Viejo,1.5 8v (Daewo)-1.6 8v (C16SE),10,25,0,21,30,,ILLINOIS
JR-373-15,8.00437E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,1.056,1661.34,2,No Tax,exclusive,15062018_1023181.jpeg,82,Corsa - L/vieja,1.4 8v (EFI),10,25,0,21,30,,ILLINOIS
JD-521-15 Suzuki Chevrolet 1.0 8v,7.89859E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,1.167,1170.56,2,No Tax,exclusive,28072015_1056501.jpeg,82,Fun| Celta,NULL,10,25,0,21,30,,ILLINOIS
JD-103-15 Chevrolet 230 / 250 3-2cc,8.0121E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,1.204,1207.39,1,No Tax,exclusive,03062015_1320381.jpeg,82,6 Cil,NULL,10,25,0,21,30,,ILLINOIS
JD-537-15,7.89859E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,1.215,1433.40,1,No Tax,exclusive,07032019_0706261.jpeg,82,Astra| Vectra| Daewo| Zafira,2.2 16v (Vectra)-2.0 16v (Vectra)-2.4 16v (Zafira),10,25,0,21,30,,ILLINOIS
SJ-274,8.01327E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,1.369,1373.11,2,No Tax,exclusive,23042015_1401471.jpeg,82,Corsa| Corsa combo,1.7 D (4EE1)-1.7 TD (4EE1T),10,25,0,21,30,,ILLINOIS
JR-333-15,7.89859E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,1.458,1462.53,3,No Tax,exclusive,16042015_1246161.jpeg,82,1.6 8v Nafta - Motor MPFI - Corsa| Vectra| Kadett,1.6 8v (C16SE),10,25,0,21,30,,ILLINOIS
JR-319-15,7.89859E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,1.472,1475.69,2,No Tax,exclusive,16042015_1315371.jpeg,82,1.8 8v Nafta - Corsa 2| Meriva| Palio| Stylo,1.8 8v (MPFI),10,25,0,21,30,,ILLINOIS
JR-540-15,7.89859E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,1.506,1247.85,2,No Tax,exclusive,16042015_1254381.jpeg,82,Corsa classic| Agile| Celta| fun,1.4 8v (MPFI),10,25,0,21,30,,ILLINOIS
JR-538-15,JR-538-15,code128,Alfa Romeo,48,unidad,unidad,unidad,1.621,1625.63,1,No Tax,exclusive,24042015_0915461.jpeg,82,2.0 - 2.2 8v Nafta - Motor MPFI - Vectra,NULL,10,25,0,21,30,,ILLINOIS
JR-521-15,8.00452E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,1.836,1841.33,3,No Tax,exclusive,16042015_1305121.jpeg,82,MPFI - Fun| Celta,1.0 8v,10,25,0,21,30,,ILLINOIS
JR-480-15,8.00448E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,2.088,2093.85,1,No Tax,exclusive,16042015_1320521.jpeg,82,Nafta - Monza| Kadett,1.8 8v (Kadett),10,25,0,21,30,,ILLINOIS
JR-122-15,8.00412E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,2.592,2598.91,1,No Tax,exclusive,16042015_1317271.jpeg,82,2.3 8v - Motor 4ZD1 - Luv| Amigo| Trooper,"2.3 8v (4ZD1)
",10,25,0,21,30,,ILLINOIS
JR-537-15,7.89859E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,2.628,2635.72,1,No Tax,exclusive,16042015_1301491.jpeg,82,2.0 - 2.2 16v - Zafira| Vectra| Astra,NULL,10,25,0,21,30,,ILLINOIS
JR-TH012,92061099,code128,Alfa Romeo,48,unidad,unidad,unidad,183,298.28,1,No Tax,exclusive,,82,2.0 - 2.2 16v - Motor X20SE| X22SE - Nubira| Leganza - c/ junta comÃºn y retenes,NULL,10,0,0,21,50,,THG
JR-TH010,S1140005,code128,Alfa Romeo,48,unidad,unidad,unidad,550,898.43,1,No Tax,exclusive,,82,1.5 8v - Motor G15MF - Siena - c/ junta comÃºn y retenes,NULL,10,0,0,21,50,,THG
JR-TH135,04111-87703,code128,Alfa Romeo,48,unidad,unidad,unidad,293,477.96,1,No Tax,exclusive,,82,1.0 6v 3Ci - Motor CB - Charade c/junta comÃºn y retenes,NULL,10,0,0,21,50,,THG
JR-TH136,04111-87752,code128,Alfa Romeo,48,unidad,unidad,unidad,323,528.27,1,No Tax,exclusive,,82,1.0 6v 3Ci - Motor CB - HIJET - c/junta comÃºn y retenes,NULL,10,0,0,21,50,,THG
JB-187,JB-187,code128,Alfa Romeo,48,unidad,unidad,unidad,29,88.22,1,No Tax,exclusive,16112017_0744041.jpeg,82,128 EUROPA WEBER,NULL,10,25,0,21,30,,ILLINOIS
JSA-188-11,4309031,code128,Alfa Romeo,48,unidad,unidad,unidad,75,74.74,5,No Tax,exclusive,,82,1.4 - 1.5 - 1.6 8v Nafta - Motor Tipo - Duna| Uno| Palio| Siena| Regatta,NULL,10,25,0,21,30,,ILLINOIS
TC-250190 0-80mm,250190-0-80,code128,Alfa Romeo,48,unidad,unidad,unidad,155,243.82,1,No Tax,exclusive,05072017_0723411.jpeg,82,Coupe 850 - Competicion,600 (E/R)-850 (S)-133,0,0,0,21,30,,TARANTO
TC-250406 SUPERMEDIDA,250406-SUPERMEDIDA,code128,Alfa Romeo,48,unidad,unidad,unidad,188,294.94,1,No Tax,exclusive,05072017_0729391.jpeg,82,1.100cc 8v - Motor Tipo - 128| 147| Spazio| Europa - Supermedida,NULL,0,0,0,21,30,,TARANTO
TC-260390 0-80mm,260390-0-80,code128,Alfa Romeo,48,unidad,unidad,unidad,258,405.05,1,No Tax,exclusive,05072017_0726451.jpeg,82,1.6 8v - Motor Tipo - Uno| Duna| Palio| Siena| Regatta - Competicion,NULL,0,0,0,21,30,,TARANTO
TC 04093253 3M,4093253,code128,Alfa Romeo,48,unidad,unidad,unidad,338,531.22,1,No Tax,exclusive,06022018_0726261.jpeg,82,Duna| Fiorino| 147 - (Esp. 2.20),1.3 8v D,0,0,0,21,30,,CICCARELLI
TC-454-15,7.89859E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,354,355.11,2,No Tax,exclusive,14072015_1431141.jpeg,82,1.5 8v - Motor Tipo - 128| Uno| Duna| Super Europa| Regatta,NULL,10,25,0,21,30,,ILLINOIS
TC-405-15,8.00141E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,354,355.11,2,No Tax,exclusive,14072015_1453101.jpeg,82,1.3 - 1.5 8v - Motor Tipo - 128| Duna| Spazio| Europa| Uno,NULL,10,25,0,21,30,,ILLINOIS
TC-534-15,8.00153E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,430,431.40,3,No Tax,exclusive,15072015_1046311.jpeg,82,1.4 8v - Motor Tipo - 147| Duna| Uno| Spazio,NULL,10,25,0,21,30,,ILLINOIS
TC-608-20 3M,8.00161E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,472,630.76,1,No Tax,exclusive,04032015_0728301.jpeg,82,Duna| Fiorino| 147 - (Esp. 2.10),1.3 8v D,10,25,0,21,30,,ILLINOIS
TC-608-20 2M,TC-608-20 2M,code128,Alfa Romeo,48,unidad,unidad,unidad,472,630.76,1,No Tax,exclusive,04032015_0722581.jpeg,82,Duna| Fiorino| 147 - (Esp. 1.95),1.3 8v D,10,25,0,21,30,,ILLINOIS
TC-608-20 1M,8.00155E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,472,630.76,1,No Tax,exclusive,04032015_0726271.jpeg,82,Duna| Fiorino| 147 - (Esp. 1.85),1.3 8v D,10,25,0,21,30,,ILLINOIS
TC-725-15,8.00173E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,506,507.69,2,No Tax,exclusive,14072015_1427321.jpeg,82,1.3 8v - Motor Fire - Palio| Uno| Siena| Fiorino,NULL,10,25,0,21,30,,ILLINOIS
JD - 0M,7.79396E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,520,515.31,0,No Tax,exclusive,02062015_1016021.jpeg,82,1.7 - 1.9 8v Diesel y Turbo Diesel - Ducato| Duna| Uno| Siena| Palio| Fiorino - C/tapa 0M,NULL,16,25,0,21,30,,TARANTO
JD-104-15,8.0121E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,527,528.71,1,No Tax,exclusive,29042015_1439251.jpeg,82,600 - 750 - 800 - 850 - Coupe - E| R| S,NULL,10,25,0,21,30,,ILLINOIS
TC-448-15,7.89859E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,535,536.62,2,No Tax,exclusive,14072015_1421021.jpeg,82,1.4 8v - Motor Fire - Palio| Siena| Fiorino| Uno,NULL,10,25,0,21,30,,ILLINOIS
JD-152-ST,8.01215E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,551,552.40,1,No Tax,exclusive,07072015_1329151.jpeg,82,1.7 - 1.9 8v Diesel y Turbo diesel - Fiorino| Palio| Ducato| Uno| Duna| Siena,NULL,10,25,0,21,30,,ILLINOIS
JD-145-15 Fiat 600 S / 133 8v,8.01215E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,564,565.55,1,No Tax,exclusive,29042015_1447151.jpeg,82,Motor 843 / 903cc,NULL,10,25,0,21,30,,ILLINOIS
JD-109-15,8.01211E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,574,576.07,2,No Tax,exclusive,29042015_1435491.jpeg,82,1.3 - 1.5 8v - Motor Tipo - 128| Spazio| Europa| Fiorino| Uno| Regatta,NULL,10,25,0,21,30,,ILLINOIS
TC-536-15,7.89859E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,590,591.86,1,No Tax,exclusive,14072015_1429061.jpeg,82,1.3 8v - Motor MPI - Palio| Siena,NULL,10,25,0,21,30,,ILLINOIS
TC-618-15,7.89859E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,590,591.86,2,No Tax,exclusive,15072015_1048391.jpeg,82,1.6 16v - Motor Torque - Palio| Siena| Marea,NULL,10,25,0,21,30,,ILLINOIS
JD-138-ST,8.01214E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,603,605.01,2,No Tax,exclusive,02062015_0959531.jpeg,82,1.3 Diesel - Duna| Fiorino| 147,NULL,10,25,0,21,30,,ILLINOIS
JD-138,3093552,code128,Alfa Romeo,48,unidad,unidad,unidad,604,648.17,0,No Tax,exclusive,26112015_0946581.jpeg,82,1.3 Diesel - Duna| Fiorino| 147 - Con Junta de 2M,NULL,9,25,0,21,30,,CICCARELLI
JD-138,3093553,code128,Alfa Romeo,48,unidad,unidad,unidad,604,648.17,0,No Tax,exclusive,26112015_0945261.jpeg,82,1.3 Diesel - Duna| Fiorino| 147 - Con Junta de 3M,NULL,9,25,0,21,30,,CICCARELLI
SJ-235,8.01324E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,614,820.61,1,No Tax,exclusive,24042015_0836081.jpeg,82,Duna| Fiorino| 147,1.3 8v D,10,25,0,21,30,,ILLINOIS
TC-615-20 0M,TC-615-20 0M,code128,Alfa Romeo,48,unidad,unidad,unidad,643,758.82,2,No Tax,exclusive,29052019_1038561.jpeg,82,Fiorino| Palio| Ducato| Uno| Duna| Siena - (Esp. 1.65),1.7 8v D-1.7 8v TD-1.9 8v D-1.9 8v TD,25,0,0,21,30,,ILLINOIS
TC-615-20 1M,TC-615-20 1M,code128,Alfa Romeo,48,unidad,unidad,unidad,643,758.82,1,No Tax,exclusive,29052019_1040251.jpeg,82,Fiorino| Palio| Ducato| Uno| Duna| Siena - (Esp. 1.85),1.7 8v D-1.7 8v TD-1.9 8v D-1.9 8v TD,25,0,0,21,30,,ILLINOIS
TC-615-20 2M,TC-615-20 2M,code128,Alfa Romeo,48,unidad,unidad,unidad,643,758.82,2,No Tax,exclusive,29052019_1041361.jpeg,82,Fiorino| Palio| Ducato| Uno| Duna| Siena - (Esp. 1.95),1.7 8v D-1.7 8v TD-1.9 8v D-1.9 8v TD,25,0,0,21,30,,ILLINOIS
TC-615-20 3M,TC-615-20 3M,code128,Alfa Romeo,48,unidad,unidad,unidad,643,758.82,1,No Tax,exclusive,29052019_1042361.jpeg,82,Fiorino| Palio| Ducato| Uno| Duna| Siena - (Esp. 2.10),1.7 8v D-1.7 8v TD-1.9 8v D-1.9 8v TD,25,0,0,21,30,,ILLINOIS
JD-137-15,JD-137-15,code128,Alfa Romeo,48,unidad,unidad,unidad,674,795.27,3,No Tax,exclusive,05022019_0836301.jpeg,82,1.6 8v - Motor Tipo - Uno| Duna| Palio| Siena| Regatta,1.6 8v (Tipo),10,25,0,21,30,,ILLINOIS
JD-108-15,8.01211E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,677,678.65,1,No Tax,exclusive,29042015_1433121.jpeg,82,1.1cc 8v - 128| 147| Spazio| Europa,NULL,10,25,0,21,30,,ILLINOIS
JD-136-15 Fiat Tipo 1.5 8v Regatta 128,8.01214E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,677,678.66,2,No Tax,exclusive,29042015_1437421.jpeg,82,Europa Uno Duna,NULL,10,25,0,21,30,,ILLINOIS
JD-135-15,8.01214E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,708,710.23,2,No Tax,exclusive,29042015_1429291.jpeg,82,1.4 8v - Motor Tipo - 147| Duna| Uno| Spazio,NULL,10,25,0,21,30,,ILLINOIS
TC-448-MG,TC-448-MG,code128,Alfa Romeo,48,unidad,unidad,unidad,834,836.49,1,No Tax,exclusive,30032016_1455341.jpeg,82,1.4 8v - Motor Fire - Palio| Siena| Fiorino| Uno,NULL,10,25,0,21,30,,ILLINOIS
JD-353-15,8.01235E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,866,868.06,1,No Tax,exclusive,29042015_1444051.jpeg,82,1.3 8v - Motor MPI - Palio| Siena,NULL,10,25,0,21,30,,ILLINOIS
JD-492-15,8.01249E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,899,1060.36,2,No Tax,exclusive,22012019_0834231.jpeg,82,Uno| Fiorino| Siena| Palio,1.3 8v (Fire),10,25,0,21,30,,ILLINOIS
JR-137-15,8.00414E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,936,939.07,1,No Tax,exclusive,21042015_1413471.jpeg,82,600| 750| 800| 850,600 (E/R)-850 (S),10,25,0,21,30,,ILLINOIS
JR-80232,80232,code128,Alfa Romeo,48,unidad,unidad,unidad,960,1510.08,1,No Tax,exclusive,19052017_1307141.jpeg,82,1.3 8v Nafta - Motor Fire - Uno| Fiorino| Palio - Con retenes,NULL,0,0,0,21,30,,SABO
JD-496-15,7.89859E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,1.007,1187.60,2,No Tax,exclusive,16012019_1240441.jpeg,82,Palio| Siena| Fiorino| Uno,1.4 8v (Fire),10,25,0,21,30,,ILLINOIS
JR-283-15,8.00428E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,1.007,1010.11,1,No Tax,exclusive,21042015_1407301.jpeg,82,133| 600 S mot. 903cc,850 (S)-133,10,25,0,21,30,,ILLINOIS
JR-230-15 R,JR-230-15R,code128,Alfa Romeo,48,unidad,unidad,unidad,1.029,1376.19,1,No Tax,exclusive,21042015_1402211.jpeg,82,1.3 - 1.5 8v Nafta - 128| Spazio| Fiorino| Uno| Regatta,1.3 8v (Tipo)-1.5 8v (Tipo),10,25,0,21,30,,ILLINOIS
JR-140-15,8.00414E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,1.115,1117.96,0,No Tax,exclusive,21042015_1354271.jpeg,82,1100 62/63 4cil,1100 (62/63),10,25,0,21,30,,ILLINOIS
JR-294-15,8.00429E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,1.159,1162.66,1,No Tax,exclusive,21042015_1405141.jpeg,82,Tipo 1.5 8val - Europa| Duna| Regatta 85| Uno,1.5 8v (Tipo),10,25,0,21,30,,ILLINOIS
JR-340-15,8.00434E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,1.267,1495.11,2,No Tax,exclusive,21112018_1510571.jpeg,82,147| Duna| Uno| Spazio,1.4 8v (Tipo),10,25,0,21,30,,ILLINOIS
JR-496,JR-496,code128,Alfa Romeo,48,unidad,unidad,unidad,1.333,1336.27,1,No Tax,exclusive,21042015_1431051.jpeg,82,Palio| Siena| Fiorino| Uno,1.4 8v (Fire),10,25,0,21,30,,ILLINOIS
JR-341-15,7.89859E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,1.354,1596.91,1,No Tax,exclusive,04062019_1415291.jpeg,82,Uno| Duna| Palio| Siena| Regatta,1.6 8v (Tipo),25,0,0,21,30,,ILLINOIS
JD - 3M,P03093563,code128,Alfa Romeo,48,unidad,unidad,unidad,1.364,1367.85,0,No Tax,exclusive,02062015_1010231.jpeg,82,1.7 - 1.9 8v Diesel y Turbo Diesel - Ducato| Duna| Uno| Siena| Palio| Fiorino - C/tapa 3M,NULL,10,25,0,21,30,,ILLINOIS
JD-493-15 Fiat Fire 1.3 16v Palio Siena,7.89859E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,1.430,1433.61,1,No Tax,exclusive,29042015_1450281.jpeg,82,Stilo,NULL,10,25,0,21,30,,ILLINOIS
JR-353-15,8.00435E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,1.440,1444.12,1,No Tax,exclusive,21042015_1433101.jpeg,82,1.3 8v - Motor MPI - Palio| Siena,1.3 8v (MPI),10,25,0,21,30,,ILLINOIS
JD-382-15,7.89859E+12,code128,Alfa Romeo,48,unidad,unidad,unidad,1.469,1473.06,2,No Tax,exclusive,29042015_1431081.jpeg,82,1.6 16v - Motor Torque - Palio| Siena| Marea,NULL,10,25,0,21,30,,ILLINOIS
